driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pTitle,pURL,pid,price,rDate,rRating,rText,rTitle,rURL,rUser,sentiConfi,sentiment,siteCode,trigger
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2017-01-02 00:00:00,5.0,Great buy for two portable heaters. They work fine. Thank you,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,PN2553, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-12-15 00:00:00,5.0,"Loved it so much, I bought 2 more for other rooms in my house!",Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Rosa M, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-12-12 00:00:00,5.0,fast and easy good value,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,mark chez, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-12-11 00:00:00,2.0,I purchased one that was pretty nice but after I convinced my wife to get one for our son I began to worry about the longevity of my heater due to the fact that the new heater broke within hours on the same day of delivery. The heater only works for 2 minutes before shutting down.,Some are defective,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=2,Apples-a-day, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-12-04 00:00:00,4.0,"Pretty good. The only thing is that the lowest setting is too high. I have to turn it off every now and then and turn it back on when the room gets cold again. Otherwise, it's small, not too heavy, not loud, and convenient to bring to work where my office is always too cold.",Pretty good. The only thing is that the lowest ...,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,Green Leaf, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-12-04 00:00:00,1.0,This heater stopped working within two months of occasional use.,Would not buy again,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,Cheryl Gilbert-Ash, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-11-28 00:00:00,5.0,This space heater is adorable and a powerful little thing. The delivery was prompt and cost was reasonable. Simple and sweet. I use this in my office and it heats the room perfectly. Many thanks,Love it,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,Andie, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-10-28 00:00:00,5.0,Works great.,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,roeshea, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-10-24 00:00:00,5.0,"I love this little heater during the coldest of days. I am a person who gets overheated easily so I often struggle with having to turn on and off heaters to keep comfortable. This little heater however heats up just enough without making me feel like I left it on too long. I use it in a smallish room, about 30ftx20ft or so. It heats this room up fine while I sit at my computer working on daily tasks. The nice thing is there are two settings for how hot you want it. I find that the first heat setting is just right, while the second will heat the room up much faster but then it tends to overheat and eventually the safety kicks in and will turn the fan off. Im not sure if that is normal or if mine just has some issue but I like the fact that it shuts off when it gets hot regardless of the reason.

The best part of the first heat setting too is that it won't burn your toes off. I like to keep it under the desk right beside me so as it slowly heats my room up at a comfortable pace, my feet instantly feel wonderful, like they're being wrapped in a blanket fresh out of the dryer. Ok, I kinda love this little guy. Eventually it will heat your feet up too much, but that's direct heat on you for 30 minutes or so, which isn't recommended by any means. There is also another setting for when it becomes a bit too stuffy, the fan. Now, the fan part of this doesn't really cool the room off at all. To me, its more of a nice air circulator to push around the warmth when it gets a little warmer than your liking.

I am literally using this little heater right now and enjoying writing this review in comfort.",Best little heater for your toes and smaller rooms.,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,Jodie Meisenholder, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-10-08 00:00:00,5.0,I purchase two. One for the bathroom which heats it up quickly in the morning. The other for work to keep my cube as a comfortable temperature.,Work well.,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,Amazon Customer, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-09-16 00:00:00,5.0,Great little heater....keep area warm in office.,Great for Office use,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,Dean, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-08-18 00:00:00,5.0,"I was surprised to see how small and compact this heater was. However, it did not disappoint. I currently use it to heat my very cold office at work. It is so small that I placed it on a two door file cabinet. It is also pretty quiet, so it doesn't interfere with any conversations in the room. I had no heat in this office last winter, so I am hoping that this little heater can keep me warm this coming winter, since the AC will most likely still be on.",it did not disappoint. I currently use it to heat my very ...,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,Amazon Customer, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-07-31 00:00:00,5.0,Heats up office nicely and quickly. It is compact but powerful.,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,target fan, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-07-27 00:00:00,5.0,Love the heater,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=3,kim, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-07-15 00:00:00,5.0,Worked wonderfully when it was super cold.,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,April L., , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-07-06 00:00:00,5.0,This sits under my desk at work to warm my toes as needed. I work in a building with a bizarre heating system so this little heater has been a blessing.,Works well.,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,CL, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-06-24 00:00:00,5.0,Holmes makes the best heaters. Quiet and efficient. Had my last one for 20 years!!!!!,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,sean, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-06-15 00:00:00,5.0,"Compact and efficient. It kicks out plenty of heat in my bathroom, doesn't take up much space.",Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,laura, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-06-01 00:00:00,4.0,"Was very very quiet...for the first week. I think NOT using Fan Only for 30 seconds when cooling down before turning off maybe helped the noise come on and a lack of fan grease from Chinese factory but of course. (Designed Obsolescence).Will re grease myself when out of warranty.
Is very powerful heat on high and a good low heat too. Simple, Effective and Cheap.
One thing is if used on floor dog hair can get into back fan crate so watch for that. And I put mine on a thin concrete board too.

Update 1-7-2017 Still works fine a year later and quiet enough. Seems to be Available for cheapest in the spring though as a Cheap Heater when its the best heater I've had. Thermostats never work right anyways when they are 5 inches from heater so why have one? Don't need a remote, stays fixed on counter without rolling around. After watching a guy fix a ceramic heater on YT I am Sold on the safety of these should the fan quit.",Cool it down with Fan Only to extend life.,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,Dumbwood, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-05-27 00:00:00,2.0,I had it under my desk and it's a bit noisy. Works okay. I should have bought the little Lasko personal heater that my co-worker has.,Noisy for the size.,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,Cynthia Jasan, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-05-26 00:00:00,5.0,Great for a small area. Perfect for under a desk in an office.,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,Shavaun Guinan, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-05-25 00:00:00,4.0,Good for the keeping my space warm,Decent Heater,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,Arjun, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-05-03 00:00:00,3.0,The hot air is forced up from the unit. I wanted the air to come out in a more horizontal pattern.,The hot air is forced up from the unit. ...,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,E. Sims, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-04-27 00:00:00,5.0,heats the room so quick and makes everything toasty!,Five Stars,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=4,badderbunny, , ,AM, 
 ,Jarden Home Environment,Heater,"The Holmes compact ceramic heater will let you add warmth exactly where you need it! With overheat and manual user-reset safety features, you can confidently use your portable heater with peace of mind. This heater includes two heat settings, with 1500 maximum wattage. Easy to adjust manual controls. Integrated carry-handle & lightweight design. Small footprint uses less space. Fan-only setting. White.",https://images-na.ssl-images-amazon.com/images/I/61yliCQNh3L._SY355_.jpg,B00BMGA64Q,Space Heater Ceramic by Holmes,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/dp/B00BMGA64Q/ref=sr_1_3?ie=UTF8&qid=1496148720&sr=8-3&keywords=Heater,Heater_Jarden Home Environment_B00BMGA64Q,$24.00,2016-04-15 00:00:00,2.0,This heater is a good size but did not heat anywhere close to what I needed to heat. I have a small 2 person tent and after an hour of being turned on high it was only slightly warm. And it doesn't circulate the heat at all,Not the best,https://www.amazon.com/Space-Heater-Ceramic-by-Holmes/product-reviews/B00BMGA64Q/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=5,Miranda Little, , ,AM, 
