driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pRating,pTitle,pURL,pid,price,rDate,rRating,rText,rTitle,rURL,rUser,rid,sentiConfi,sentiment,siteCode,trigger
 ,Kaz,HEATER,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,3.6,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_3?ie=UTF8&qid=1496322018&sr=8-3&keywords=HEATER,HEATER_Kaz_B00I4UVGHO,$20.99,2017-05-29 00:00:00,4.0,I have to have it within a yard of me but it does the job when I wake up early and its still cold. Definitely not a space heater but does the job for my personal uses.,Good for the price,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Cris,HEATER_Kaz_B00I4UVGHO_Cris_37_167, , ,AM, 
 ,Kaz,HEATER,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,3.6,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_3?ie=UTF8&qid=1496322018&sr=8-3&keywords=HEATER,HEATER_Kaz_B00I4UVGHO,$20.99,2017-05-29 00:00:00,2.0,"Bought this to heat the 5ft x 5ft bathroom in my small apartment as I chill easily when getting out of the shower. I can run the thing on HIGH setting for 3 hours before getting in and it still only feels slightly warmer than room temperature of other area of apartment. This is a new apartment also, so insulation / heat loss through walls/ceiling is not the issue here. It's just not cutting it.
I suppose for the price it might serve to directly warm one's feet under their desk on a cool day, but that's about the only way I can see this being a wise purchase...",Pay a few more bucks if you want to heat even a very small room...,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Glenn Burch,HEATER_Kaz_B00I4UVGHO_Glenn Burch_108_566, , ,AM, 
 ,Kaz,HEATER,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,3.6,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_3?ie=UTF8&qid=1496322018&sr=8-3&keywords=HEATER,HEATER_Kaz_B00I4UVGHO,$20.99,2017-05-28 00:00:00,1.0,Not satisfied with purchase. Did very little work to heat,One Star,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,kiara session,HEATER_Kaz_B00I4UVGHO_kiara session_10_57, , ,AM, 
 ,Kaz,HEATER,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,3.6,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_3?ie=UTF8&qid=1496322018&sr=8-3&keywords=HEATER,HEATER_Kaz_B00I4UVGHO,$20.99,2017-05-28 00:00:00,5.0,Just perfect at keeping hands warm as I work on my computer.,Five Stars,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,MTB,HEATER_Kaz_B00I4UVGHO_MTB_12_60, , ,AM, 
 ,Kaz,HEATER,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,3.6,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_3?ie=UTF8&qid=1496322018&sr=8-3&keywords=HEATER,HEATER_Kaz_B00I4UVGHO,$20.99,2017-05-27 00:00:00,1.0,Broke after first use. Didn't warm at all.,Do not buy,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Van Bay,HEATER_Kaz_B00I4UVGHO_Van Bay_8_42, , ,AM, 
 ,Kaz,HEATER,"Color:Black
Heat Bud Ceramic Heater with Low Wattage, 250w, 2 Heat Settings, Cool Touch Housing for Personal Heating in small spaces.",https://images-na.ssl-images-amazon.com/images/I/71IEhfAC27L._SY450_.jpg,B00I4UVGHO,3.6,"Honeywell HCE100 Heat Bud Ceramic Portable-Mini Heater, Black",https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/dp/B00I4UVGHO/ref=sr_1_3?ie=UTF8&qid=1496322018&sr=8-3&keywords=HEATER,HEATER_Kaz_B00I4UVGHO,$20.99,2017-05-26 00:00:00,5.0,"the heater is ideal to warm up a small space, light weight and easy to store when it is not been used.",light weight and easy to store when it is not been used,https://www.amazon.com/Honeywell-HCE100-Ceramic-Portable-Mini-Heater/product-reviews/B00I4UVGHO/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Nilda B Rossie,HEATER_Kaz_B00I4UVGHO_Nilda B Rossie_22_102, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-31 00:00:00,5.0,Works as expected. it's not going to heat your whole room but if will heat the area around it.,Works as expected. it's not going to heat your ...,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Jeremy Jessup,HEATER_Lasko_B005M03ER4_Jeremy Jessup_19_94, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-30 00:00:00,4.0,"I'm a working artist with a studio in a tiny, cold, concrete garage. In the winter, it's unbearable to work without a heater. Not spending a lot of money was also a big priority for finding a heater. I was a bit sceptical when it first arrived - it looks cheap and has a plastic smell, and well, it's undeniably small. However, after 12 hours of leaving the Lasko on medium heat to warm up my studio, I was pleasantly surprised to find that it had heated the 650 sqft space enough that I took off my sweater (woooaaa). And it kept it warm overnight (I left it on low). The days when I came into a completely cold room, it took the Lasko about 45 min - 1 hour to heat up, which isn't bad in my book (especially during these cold Wisconsin winters).

If you're looking to stretch your dollar far and get warm for the least amount of money, this is a great buy. One star is deducted because if you knock the heater over it doesn't shut off. (This isn't a huge issue in the space I work in, but I would worry about it in a house).",Little Hot Pot 'o Gold,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,J. Ables,HEATER_Lasko_B005M03ER4_J. Ables_201_1026, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-30 00:00:00,5.0,Works well in my bathroom. Warms the area right up.,Five Stars,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Janet Allen,HEATER_Lasko_B005M03ER4_Janet Allen_10_51, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-27 00:00:00,5.0,This is my savior during the winter nights. Works like a charm. I have for 2 years now and it is still working! This is one way to save money on electricity bill when you don't want to use the air-con/heater during the cold days. It is surprisingly affordable for me. It's the only heater that I have and I love it.,"Reliable, portable, and afforable",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Tan Do,HEATER_Lasko_B005M03ER4_Tan Do_62_315, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-27 00:00:00,4.0,This little heater really packs a punch. Our bedroom and bathroom are the coldest rooms in our house and with a new baby sleeping and being changed there I wanted to warm it up at night. This heater puts out a ton of heat and warms up the room very quickly. Would have given 5 stars but for 2 things: the temperature control is not very precise and it just about doubled our monthly electric bill. We only run this at night at a relatively low setting.,Packs a punch but for a price,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,heavy74,HEATER_Lasko_B005M03ER4_heavy74_87_452, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-26 00:00:00,5.0,This heats my bedroom in no time on the coldest days. It's super lightweight and portable. Barely saw a bump in my electric bill 👍👍👍,It's super lightweight and portable,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,SGregory,HEATER_Lasko_B005M03ER4_SGregory_25_135, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-21 00:00:00,1.0,Heater broke down within four months . Very sad with the purchase and I had to spent a night without heater .,Very sad with the purchase and I had to spent a ...,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Carlos Omar Gomez,HEATER_Lasko_B005M03ER4_Carlos Omar Gomez_22_109, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-20 00:00:00,5.0,"This little heater really puts out some heat! I use it in our living room on chilly mornings. The oscillating feature is really nice. I like being able to just heat up the room I am in instead of raising the thermostat and heating the entire house when it is only me at home. I have nothing bad to say about this heater. If anything goes wrong with it, I will for sure be buying the exact item again.",Excellent little heater!,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Sherron C.,HEATER_Lasko_B005M03ER4_Sherron C._79_400, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-19 00:00:00,5.0,Life-saver.,Five Stars,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Paige,HEATER_Lasko_B005M03ER4_Paige_1_11, , ,AM, 
 ,Lasko,HEATER,"Style Name:5307
Product Description
Lasko 5307 Oscillating Ceramic Tower Heater is a 16-inch unit for a versatile size that’s perfect for floor or table use. It features high, low, and adjustable thermostat settings and Comfort Air Technology to propel warmth into rooms. The Lasko 5307 Oscillating Ceramic Tower Heater offers 1500 watts of quiet, comforting warmth, including a fan-only setting, and comes fully assembled. Has built in safety features and easy push-button oscillation as well! Comfort was never so close, safe, or affordable! Comfort Air Technology Propels Warmth into the Room, Adjustable Comfort-Control Thermostat, Push-Button Oscillation, Built-In Safety Features, Versatile Size for Table or Floor Use, 1500 Watts of Comforting Warmth, 3 Quiet Settings: High Heat, Low Heat, & Fan Only, Fully Assembled, 3-Year Limited Warranty, E.T.L. listed, 7.25″L x 6.13″W x 16.5″h

Brand Story
By Lasko",https://images-na.ssl-images-amazon.com/images/I/41db5OYA7dL._SY355_.jpg,B005M03ER4,4.2,"Lasko 5307 Oscillating Ceramic Tower Heater, 16-Inch",https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/dp/B005M03ER4/ref=sr_1_4?ie=UTF8&qid=1496322018&sr=8-4&keywords=HEATER,HEATER_Lasko_B005M03ER4,#N/A,2017-05-17 00:00:00,5.0,"Bought this when my Central Heat and air went out, I used it to keep my infants room warm during the cold nights. His room is approximately 15x10 and on low setting his room was easily 70-75 degrees, while the outside was 25-30 degrees. It's kid friendly, no worries about any burn. I recommend this product to everyone.",Great Heater,https://www.amazon.com/Lasko-5307-Oscillating-Ceramic-16-Inch/product-reviews/B005M03ER4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Andrew W.,HEATER_Lasko_B005M03ER4_Andrew W._58_320, , ,AM, 
 ,Holmes,HEATER,"The Holmes Compact Heater Fan has an attractive swirl grill design; this stylish heater is compact and portable. The unit offers a comfort control thermostat so you can adjust the heat precisely as you would like it. Rooms will now feel cozy and warm. This unit is a perfect fit for offices and small living spaces. In addition, safety features include overheat protection, manual user reset, cool touch plastic housing, and auto shut-off for an added peace of mind.",https://images-na.ssl-images-amazon.com/images/I/91aS5S5esfL._SY355_.jpg,B00AIAMS7A,4.1,"Holmes Compact Heater with Manual Controls, HFH131-N-TG",https://www.amazon.com/Holmes-Compact-Heater-Controls-HFH131-N-TG/dp/B00AIAMS7A/ref=sr_1_5?ie=UTF8&qid=1496322018&sr=8-5&keywords=HEATER,HEATER_Holmes_B00AIAMS7A,$21.00,2017-05-29 00:00:00,5.0,Keeps the room nice and toasty.,Five Stars,https://www.amazon.com/Holmes-Compact-Heater-Controls-HFH131-N-TG/product-reviews/B00AIAMS7A/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Sara,HEATER_Holmes_B00AIAMS7A_Sara_6_31, , ,AM, 
 ,Holmes,HEATER,"The Holmes Compact Heater Fan has an attractive swirl grill design; this stylish heater is compact and portable. The unit offers a comfort control thermostat so you can adjust the heat precisely as you would like it. Rooms will now feel cozy and warm. This unit is a perfect fit for offices and small living spaces. In addition, safety features include overheat protection, manual user reset, cool touch plastic housing, and auto shut-off for an added peace of mind.",https://images-na.ssl-images-amazon.com/images/I/91aS5S5esfL._SY355_.jpg,B00AIAMS7A,4.1,"Holmes Compact Heater with Manual Controls, HFH131-N-TG",https://www.amazon.com/Holmes-Compact-Heater-Controls-HFH131-N-TG/dp/B00AIAMS7A/ref=sr_1_5?ie=UTF8&qid=1496322018&sr=8-5&keywords=HEATER,HEATER_Holmes_B00AIAMS7A,$21.00,2017-05-25 00:00:00,5.0,Great mini heater. It arrived on time and in great condition. It makes the room warm in a very short time without that much noise. I recommend it. Thank you!,Great product!,https://www.amazon.com/Holmes-Compact-Heater-Controls-HFH131-N-TG/product-reviews/B00AIAMS7A/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Farid,HEATER_Holmes_B00AIAMS7A_Farid_30_157, , ,AM, 
 ,Holmes,HEATER,"The Holmes Compact Heater Fan has an attractive swirl grill design; this stylish heater is compact and portable. The unit offers a comfort control thermostat so you can adjust the heat precisely as you would like it. Rooms will now feel cozy and warm. This unit is a perfect fit for offices and small living spaces. In addition, safety features include overheat protection, manual user reset, cool touch plastic housing, and auto shut-off for an added peace of mind.",https://images-na.ssl-images-amazon.com/images/I/91aS5S5esfL._SY355_.jpg,B00AIAMS7A,4.1,"Holmes Compact Heater with Manual Controls, HFH131-N-TG",https://www.amazon.com/Holmes-Compact-Heater-Controls-HFH131-N-TG/dp/B00AIAMS7A/ref=sr_1_5?ie=UTF8&qid=1496322018&sr=8-5&keywords=HEATER,HEATER_Holmes_B00AIAMS7A,$21.00,2017-05-15 00:00:00,5.0,"my small office is always freezing, this does the trick, been using it a few months now and its still great!",been using it a few months now and its still great!,https://www.amazon.com/Holmes-Compact-Heater-Controls-HFH131-N-TG/product-reviews/B00AIAMS7A/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Siobhan,HEATER_Holmes_B00AIAMS7A_Siobhan_21_108, , ,AM, 
